,sentence,entity,score
5,　　金额较大交易：　　当天，沪市大宗交易成交金额过亿个股有中国平安、辽宁成大和福斯特,"['中国平安', '辽宁成大', '福斯特']","[0, 0, 0]"
7,　　例如，方正证券2015年归属上市公司股东净利润40.64亿元，而其救市资金达到了66.68亿元，救市资金占净利润比例达164.07%；排名第二的是国海证券，其2015归属上市公司股东净利润为17.93亿元，救市资金却为24.64亿元，救市资金利润比达到137.43%；救市资金利润比排名第三的是，达到了134.98%，其出缴的救市资金比归属上市公司股东净利润多出了37.42亿元,"['方正证券', '国海证券']","[-1, -1]"
3,　　值得关注的是，昨日领涨的水泥股龙头塔牌集团买入方均为一线游资，如广发证券江门万达广场营业部、中投证券无锡清扬路营业部、上海江苏路营业部、中信证券（山东）淄博分公司，上述几家营业部合计买入1.59亿元,"['塔牌集团', '广发证券', '中信证券']","[1, 0, 0]"
4,记者注意到，塔牌集团的买一广发证券江门万达广场营业部买入了4529万元，同时卖出1741万元,"['塔牌集团', '广发证券']","[1, 0]"
0,　　核电板块爆发，睿康股份涨6.12%、涨4.83%、涨4.33%、涨4.04%、涨3.75%、涨2.89%、涨2.78%、涨2.69%、上海临港涨2.62%、涨2.46%,"['睿康股份', '上海临港']","[1, 1]"
1,昨日，中金把类似的手法应用于大宗交易市场——发出买入工商银行、建设银行以及中国平安各自100万股的意向,"['工商银行', '建设银行', '中国平安']","[0, 0, 0]"
3,其中，中国平安的溢价率高达1.147，则为1.082；另外，多家银行股的H股和A股比价接近1，分别是工商银行0.962、建设银行0.961、0.888,"['中国平安', '工商银行', '建设银行']","[0, 0, 0]"
1,　　龙虎榜数据显示，大丰实业的买一营业部为中信证券上海古北路证券营业部，新浪财经大数据中心统计显示，此营业部在3个月内登陆龙虎榜49次，买入后3天的上涨概率达55.10%,"['大丰实业', '中信证券']","[1, 1]"
0,比如，集团和中国第一重型机械股份公司的评级同为AAA级，但前者资产40340.98亿元、利润总额3117.82亿元、资产负债率40.55%；后者资产380.68亿元、亏损总额为5.96亿元、资产负债率60.37%，两家企业信用风险差别极大，可都是AAA级，这就使得评级没有区分度,['中国第一重型机械股份公司'],[-1]
4,其中，超过90家的公司有，海康威视、兆易创新、闰土股份、立讯精密和视觉中国,"['海康威视', '兆易创新', '闰土股份', '立讯精密', '视觉中国']","[0, 0, 0, 0, 0]"
0,比如，兴业证券2月17日晚间发布更正公告，公司于2017年2月17日提交《兴业证券股份有限公司重大事项停牌公告》（临2017-012）,"['兴业证券', '兴业证券股份有限公司']","[0, 0]"
4,其他概念股如皇氏集团、杉杉股份等均有强势表现,"['皇氏集团', '杉杉股份']","[1, 1]"
0,　　地产-黄蔚(华夏幸福、新城控股)　　华夏幸福：　　1、异地复制成功，未来签约投资端到产业发展收入端利润可观：目前公司累计实现的签约投资额接近4000亿元，保守按照35%的产业发展服务收入计算，将贡献约1400亿元产业发展服务费,"['华夏幸福', '新城控股']","[1, 0]"
3, 　　休闲服务-楼枫烨(中青旅、锦江股份)　　中青旅：　　1、股权划转后公司将迎来新的局面：从资金和资源层面看，以金融为主业且资源丰厚的光大集团能够为中青旅提供进一步的资金或资本运作支持,"['中青旅', '锦江股份']","[1, 0]"
9,　　2010年以前，A股市场上被认定欺诈发行的案例较少，一个是山东巨力(现潍柴重机)的造假，公司虚增利润骗取配股资格，最终法院判处公司罚金160万元，公司时任董事长和财务处副处长分别被判处有期徒刑2年和1年，均为缓刑；另外，1997年上市的红光实业(现博信股份)也被认定在上市过程中存在欺诈行为，法院最终判处公司罚金100万元，时任部分高管被判处3年以下徒刑，这也是A股首例欺诈发行案,"['山东巨力', '潍柴重机', '博信股份']","[-1, -1, -1]"
18, 食品饮料-于杰(贵州茅台、伊利股份)　　贵州茅台：基本面最确定，终端价格操作合规，坚定战略推荐　　贵州茅台作为行业基本面最确定的标的已毋需多言，今年一季度预计收入增速有望上看50%，主要源自于近两个季度茅台都依照实际发货量如实进入报表，因此今年一季度仅茅台实际发货的同比增长就在30%左右，叠加价的增长有约50%的增长,"['贵州茅台', '伊利股份']","[1, 0]"
0,　　以泰达宏利首选企业为例，该基金2013年二季度前十大重仓股为蓝色光标、杰瑞股份、、、、、、、、，但昨日蓝色光标下跌4.57%，杰瑞股份下跌3.01%、康得新下跌4.2%，歌尔声学下跌2.1%，大华股份下跌6.42%，双鹭药业下跌3.98%,"['蓝色光标', '杰瑞股份', '康得新', '歌尔声学', '大华股份', '双鹭药业']","[-1, -1, -1, -1, -1, -1]"
0,据统计，前三季度中国人寿、、、新华保险共实现归属于母公司净利润1091.11亿元，相当于日赚约4亿元,"['中国人寿', '新华保险']","[1, 1]"
8,　　除了持有平高电气，“挪威中央银行-自有资金”去年第四季度还买入了花园生物、歌尔声学；其中，花园生物为其去年第四季度新进第十大流通股东，持有101万股；歌尔声学则被其小幅减持100多万股，但仍持有1456万股，为第7大流通股东,"['平高电气', '花园生物', '歌尔声学']","[0, 1, -1]"
1,个股方面，平高电气获两家QFII机构青睐，一家为继续持股，另一家为去年第四季度新进；另外，西藏旅游、花园生物均为QFII在去年第四季度新进,"['平高电气', '西藏旅游', '花园生物']","[1, 1, 1]"
0,　　新进持有多只个股　　数据显示，截至3月10日，社保共出现在31家上市公司的年报中，其中有8只个股是全国社保基金组合新进至前十大流通股东的个股，分别为深天马A、韶钢松山、顺络电子、伊力特、南山铝业、恒力股份、方大特钢和江南高纤；另外有2只个股为全国社会保障基金理事会新进个股,"['天马', '韶钢松山', '顺络电子', '伊力特', '南山铝业', '恒力股份', '方大特钢', '江南高纤']","[0, 0, 0, 0, 0, 0, 0, 0]"
16,一是目前市场整体环境好转，而中小板、创业板市场因前期遭受重创，跌幅巨大，超跌严重，近期反弹力度明显强于大市；二是上述新股发行时恰好处于市场低迷期，定价相对较低，其中，东宝生物更是创下了9元/股的创业板最低发行价纪录；三是近期市场对比亚迪炒作带来的示范效应,"['东宝生物', '比亚迪']","[-1, -1]"
4,　　其中，紫金矿业、北京城建、山东黄金等三大重仓股期末持股数量分别从去年中期大幅增加,"['紫金矿业', '北京城建', '山东黄金']","[1, 1, 1]"
3,　　股权结构方面，作为中合信保的第一大股东，中合中小企业融资担保股份有限公司（以下简称中合担保）出资2亿元，持股比例为20%；中谷农业（北京）有限公司（以下简称中谷农业）、辽宁雅朝乳业有限公司分别出资1.9亿元，持股比例同为19%；上海骏合实业集团有限公司出资1.2亿元，持股比例为12%；安信信托、厦门象屿集团有限公司以及金发科技的全资子公司——广州金发科技创业投资有限公司分别出资1亿元，各占10%的股份,"['安信信托', '金发科技']","[0, 0]"
17,　　而据《第一财经日报》记者梳理，截至三季度末，已知的泽熙重仓股目前有、华丽家族、、大恒科技、文峰股份、宁波中百等,"['华丽家族', '大恒科技', '文峰股份', '宁波中百']","[0, 0, 0, 0]"
20,　　对于可能将面临的股份被抛售状况，记者致电宁波中百、大恒科技等上市公司了解状况，宁波中百相关人士回应记者称，对于涉及到徐翔案件一事，目前公司暂不方便接受采访，一切以公告为准；而截至记者发稿，大恒科技相关工作人员的电话则一直未接通,"['宁波中百', '大恒科技']","[-1, -1]"
1,　　从盘面来看，中弘股份、阳光城和华夏幸福虽然在4月出现下跌，但3月份的表现却非常抢眼，其中，阳光城和华夏幸福两只股票在3月份累计上涨了29%和52%,"['中弘股份', '阳光城', '华夏幸福']","[1, 1, 1]"
0,　　从昨日资金流向来看，上述135只概念股中，万邦达、棕榈股份、博天环境、、、普邦股份、、、宝莫股份、和等11只个股主力低吸迹象明显，昨日大单资金净流入额均在2000万元以上，分别为：16277.70万元、14102.40万元、6589.89万元、2929.04万元、2871.79万元、2612.55万元、2605.67万元、2376.00万元、2351.98万元、2297.06万元和2058.72万元，累计吸金5.71亿元,"['万邦达', '棕榈股份', '博天环境', '普邦股份', '宝莫股份']","[1, 1, 1, 1, 1]"
4,去年底ST昌九连续出现11个“一”字跌停，国信证券总部同样忍痛割肉2356万元,"['ST昌九', '国信证券']","[-1, -1]"
4,生命人寿高调举牌农产品、金地集团；安邦人寿举牌金地集团；和谐健康保险举牌金融街，动用资金都在亿元以上，显示出了险资“舍我其谁”的霸气,"['金地集团', '金融街']","[1, 1]"
2,　　此外，基金二季度末持有且发布问询函相关公告的上市公司，按基金持有市值高低排列分别是、湖南黄金、和天壕环境,"['湖南黄金', '天壕环境']","[0, 0]"
14,4月8日为周五，4月11日星期一开盘后金亚科技低开低走最终收盘跌7.78%，国泰君安尚志路营业部亏着出货,"['金亚科技', '国泰君安']","[-1, -1]"
1,如果说今年8月“恒大系”杀入万科股权争斗，以及对的“买买买”已经赚足眼球的话，那么阳光保险9月14日的举牌行为引发伊利股份停牌，更是将“举牌”二字推到了资本市场热词榜前列,"['万科', '伊利股份']","[-1, 1]"
5,产业资本中，恒大瞄准的目标是同属地产业的万科、廊坊发展；举牌，一方面是看好后者作为轨道交通领域企业的发展前景，另一方面，双方的产品和技术在轨道交通相关市场的开拓中能够形成业务协同和互补，在相关技术领域能够形成联动和集成，利于广日股份业务的加速拓展,"['万科', '廊坊发展', '广日股份']","[1, 1, 1]"
0,　　黄金板块震荡走低，银泰资源跌5.27%、跌3.07%、跌2.01%、*ST金源跌1.99%、跌1.43%、跌1.35%、跌1.23%、赤峰黄金跌1.19%、跌1.06%、荣华实业跌1.01%,"['赤峰黄金', '荣华实业']","[-1, -1]"
0,不过，22日A股市场，“十万年太久，只争朝夕”，冀东水泥，韩建河山等多股涨停，雄安概念股 “闻鸡起舞”纷纷飘红,"['冀东水泥', '韩建河山']","[1, 1]"
0,　　从前两批11家国有资本投资公司试点央企中上市国企2016年财务数据来看：1）每股未分配利润方面，招商银行、等每股未分配利润较高；2）每股经营性现金流净额方面，、等每股经营性现金流净额较高，其中五矿发展高达10.25元/股,"['招商银行', '五矿发展']","[1, 1]"
0,我们以A股上市公司在美国以ADR交易模式交易五只标的波动率差异为例：中国石化、、、以及中国石油,"['中国石化', '中国石油']","[0, 0]"
36,　　·  业绩报告·　　2016年一季度业绩增长逾12倍　　2015年业绩增长130%　　一季度业绩预增 超250%　　去年净利降近5成 一季度预增7倍　　一季度净利同比增130%　　　　去年净利翻倍 剥离大豆资产转型钾肥　　一季度净利润同比预减约51%　　一季度净利润同比预减85%至95%　　一季度预盈 净利润约1540万元　　 连续两年净利亏损　　一季报盈利0.24亿元 同比增15%　　内控见成效 去年净利润增长15%　　珠江控股2015年续亏 亏损逾1亿元　　· 增持 减持·　　子公司再减持900万股　　股东中非基金拟减持不超过2%股份　　股东仪电集团拟减持不超过1%股份　　股东任日明减持4.93%股份　　股东达晨财富减持300万股　　·高送转 ·　　601137                10转10.00派1.20元　　603588                10转10.00派1.00元　　002031                10送4.00转16.00派1.00元　　002707                10转10.00派0.50元　　000056                10转10.00        10转10        　　002418                10转20.00派1.00元　　002127        南极电商        10转10.00　　·停复盘公告·　　拟定增 募资80亿元加码主业　　晨鸣纸业4月15日晚间发布定增预案，公司拟非公开发行不超过10.62亿股，募集资金总额不超过80亿元，将用于投资年产40万吨漂白硫酸 盐化学木浆项目、增资晨鸣租赁及补充流动资金；其中公司控股股东晨鸣控股拟认购不少于20亿元且锁定期为36个月,"['珠江控股', '南极电商', '晨鸣纸业']","[0, 0, 0]"
